# CFs,1
Timestamp [s],x_d,y_d,z_d, x,y,z,qw,qx,qy,qz
1642798514.9,-0.34704957953371596,0.13228386364836958,1.6100429690088427,0.9974609743037842,-0.010884184412421012,0.004344509014482443,-4.94313888749053e-06,-0.6016943581893169,-1.5043297672987386,0.35833386589412997,-0.42466312795983185,0.16982847854979655,-2.3941472603903806e-05,-0.028537778183817863,1.025396466255188,0.9677531719207764,0.9998195282976038,0.008319861348469067,0.012514335243043018,-0.01162248490315085
1642798515.14,-0.3587080553427659,0.2409841280229375,1.6462739739205632,0.9974559262198271,0.014468427079104042,-0.006780326819621317,-0.013219310288438476,-0.5631405285104147,-1.4907516663433238,0.31426732901680504,-0.22473409290180085,0.08779778726045932,0.0006371798826395013,-0.3773588240146637,0.183266282081604,1.5663617849349976,0.9572283514462169,-0.08128619099652107,0.022855221959824937,-0.27673828280525675
1642798515.21,-1.4616490225654355,-2.320022940094941,2.721609947247157,0.8737974992493226,-0.19524780906896222,0.020578949831908465,-0.43229561043170006,-0.1584806419117506,-0.5446712894437259,-0.05122887289186062,-0.0002306289761571101,0.0404957443890393,0.022492208768942423,-0.34805527329444885,0.11358960717916489,1.5814260244369507,0.9664158608620251,-0.06093916162972083,-0.008972193848510602,-0.24949208843512902
1642798515.38,-0.5054384165659113,-0.45978889674425416,1.8185833029815628,0.9809704378425483,0.042104201040065646,-0.008309780097254684,-0.18406735559774182,-0.4321067465143299,-1.053369643608956,0.22284608824881108,0.04006925930695182,-0.018546321991376333,0.009429697093555262,-0.3296498656272888,0.10924181342124939,1.5718897581100464,0.9738682332689012,0.028074079617770652,-0.024966069977862305,-0.2239848334892
1642798515.59,-0.5792962818790219,-0.5237801581021134,1.8608905411546786,0.9862252471684545,0.0011345307439098017,-0.0006998149661825624,-0.16289578630195847,-0.3730606717399728,-0.9324106975446309,0.17925791090414833,0.0803682198942782,-0.036479038853351686,0.008373717901679775,-0.3276689946651459,0.11336531490087509,1.5511597394943237,0.9762258108887277,0.04132645026536757,-0.006821424406300663,-0.2126705405837379
1642798515.78,-0.5258442845195325,-0.4517967271264348,1.8468411411539745,0.9860242917594019,-0.004691678685424961,-0.007756737572103553,-0.16364271233927638,-0.3386101832305561,-0.8279257104534301,0.14670796252802126,0.08281686638890523,-0.03812295852270706,0.008443189272030735,-0.34775814414024353,0.10072396695613861,1.5547138452529907,0.9813464905255019,0.04875052732859441,0.015624936710292331,-0.18530599820638366
1642798516.0,-0.5224263584241651,-0.48746997635443057,1.8420636720649728,0.9895301903577144,-0.021679187729625696,-0.010555371344328329,-0.13895396703330562,-0.29413577147798287,-0.7111875196099722,0.12637673738086264,0.06973842564111948,-0.03170474758742796,0.0071962119912399175,-0.3875880539417267,0.05212109908461571,1.5832056999206543,0.9832823961155207,0.05325331586894292,0.014838782272812729,-0.1734924332037078
1642798516.19,-0.6161995669964057,-0.5823867786451099,1.8475872125972235,0.9901137348326672,-0.03929195211700613,-0.00014456448351030278,-0.1335011264615412,-0.234764644628145,-0.5915090338408191,0.1121914532191829,0.05235335099476743,-0.024990248220102408,0.0069022812087194685,-0.4247918128967285,-0.01950182020664215,1.6159018278121948,0.9849955172567109,0.053387155677151764,0.015605416670212981,-0.1633710915781534
1642798516.39,-0.6304923743447306,-0.6706586644411178,1.8511197504664036,0.9906170538161994,-0.04976059804450372,0.000689101620929242,-0.1263257235457159,-0.2047562124210324,-0.4962161937104923,0.0985048250394095,0.03536252534006548,-0.016886119074515756,0.0065321455309031995,-0.4619763195514679,-0.1080060750246048,1.6550723314285278,0.9885367125809411,0.037648927308917966,0.01584808337466964,-0.14534980015639187
1642798516.58,-0.647858212832495,-0.7143115210039365,1.8619601887256876,0.9928382310687017,-0.04814225407048667,0.0027408902533859877,-0.1080715134546278,-0.1779552844217204,-0.4253030551832859,0.08348175905222682,0.021598729814675005,-0.010545907733554169,0.005583212835128096,-0.5063186287879944,-0.22307133674621582,1.7053124904632568,0.9907071356707506,0.028737706385609258,0.013639372451704322,-0.13224024758701491
1642798516.8,-0.7014642243197928,-0.8413440461834847,1.8823347234190488,0.9936215485723937,-0.053063756621693936,0.006294358461874419,-0.09878137301427539,-0.1454211249522596,-0.3436076737876469,0.06984807085584882,0.014190729011161779,-0.006782873414145071,0.005100482168123727,-0.5561783909797668,-0.36086174845695496,1.7634832859039307,0.9917128853368026,0.01303831231009544,0.014950868000445254,-0.12693315963565818
1642798517.0,-0.7415247412119907,-0.9574008516139217,1.9082149901176,0.9939163009754355,-0.050881988259463634,0.0063327489736170394,-0.09710230373587547,-0.11870411281476845,-0.2707871046961977,0.05535498605691959,0.01016737360218814,-0.004446719565111605,0.005010548506243016,-0.5979260802268982,-0.4783138632774353,1.8085335493087769,0.9930302116758876,0.004789281273099462,0.016098907561206244,-0.11665713291164344
1642798517.17,-0.7498241057497645,-0.9869138410963956,1.9243178330723814,0.9951818142647331,-0.043631126426313324,0.00525308574002762,-0.08712855589491582,-0.10674462408096616,-0.24073024454960462,0.04542325915699992,0.006086943080988713,-0.002617832796678675,0.004495409886665837,-0.6367007493972778,-0.5855547785758972,1.8460419178009033,0.9939446946356536,0.0031403742438489363,0.017991916244976758,-0.1083530018277276
